시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일,ADM_NM
송파구,11710000374,애플어린이집,가정,정상,5502,"서울특별시 송파구 올림픽로 135 221동 102호(잠실동, 리센츠)",02-3486-4775,050-4081-6823,http://cafe.naver.com/pangwawawa,3,53,0,4,7,20,20,37.5136102357522,127.085569237448,미운영,2008/12/12,,,,2022/10/26,일반,2,2,1,0,0,0,0,0,0,5,5,9,6,0,0,0,0,0,0,20,50,17,17,17,0,true,5,0,거짓,0,0,0,0,0,7,2022/10/26 22:05:27,잠실2동
송파구,11710000369,리센츠사임당어린이집,가정,정상,5502,"서울특별시 송파구 올림픽로 135 202동 102호(잠실동, 리센츠)",02-424-3650,02-424-3650,,3,53,0,4,6,20,20,37.5119249,127.088458,미운영,2008/11/04,,,,2022/10/26,일반,1,2,1,0,0,0,0,0,0,4,3,10,7,0,0,0,0,0,0,20,60,20,0,0,20,true,4,0,거짓,0,0,0,0,0,6,2022/10/26 22:05:26,잠실2동
송파구,11710000361,푸른어린이집,국공립,정상,5502,서울특별시 송파구 올림픽로 135 리센츠아파트 250동 1층 (잠실동),02-413-6750,02-413-6751,caf?.daum.net/vnfms6750,5,238,2,11,14,70,70,37.51405326,127.0882341,미운영,2008/10/01,,,,2022/10/26,야간연장,1,1,1,1,1,1,0,0,0,6,3,5,7,15,20,20,0,0,0,70,36,18,18,18,9,true,11,0,거짓,0,0,0,1,0,14,2022/10/26 22:05:27,잠실2동
중랑구,11260000469,라온어린이집,국공립,정상,2234,서울특별시 중랑구 동일로91길 23 (면목동),02-432-5592,02-432-5598,,3,63,0,12,8,23,21,37.582125753838,127.07879675053,미운영,2020/09/01,,,,2022/10/26,야간연장,2,2,0,0,0,0,1,0,0,5,6,10,0,0,0,0,5,0,0,21,100,0,0,0,0,true,6,0,거짓,0,0,0,1,0,8,2022/10/26 22:02:35,면목5동
중랑구,11260000254,영재사관어린이집,민간,정상,2233,서울특별시 중랑구 동일로95나길 12-8 (면목동),02-432-2344,02-436-0205,,7,187,3,8,10,63,63,37.5844117834957,127.0771144886,운영,2007/02/28,,,,2022/10/26,일반,0,1,3,1,1,1,0,0,0,7,0,5,21,14,10,13,0,0,0,63,38,13,13,0,38,true,8,0,거짓,0,0,0,1,0,10,2022/10/26 22:02:35,면목5동
중랑구,11260000245,궁전어린이집,민간,폐지,2232,서울특별시 중랑구 동일로91가길 27 (면목동),02-492-0047,02-492-0047,,7,351,1,11,0,96,0,37.58428859,127.0787936,운영,2006/09/19,,,2019/07/01,2022/10/26,일반,0,0,4,2,1,0,6,4,0,17,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목5동
중랑구,11260000077,우리동네어린이집,민간,폐지,2231,서울특별시 중랑구 동일로95가길 10 (면목동),02-2207-5205,02-2208-5205,,7,104,0,7,0,35,0,37.58530959,127.0790403,운영,2000/08/31,,,2016/10/31,2022/10/26,"영아전담,야간연장",3,2,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목5동
중랑구,11260000216,면목어린이집,민간,폐지,2230,서울특별시 중랑구 겸재로 78 (면목동),02-2207-2722,02-2207-2790,,7,360,0,0,0,156,0,37.5859818,127.0778907,운영,1997/03/17,,,2016/02/29,2022/10/26,일반,0,1,2,2,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목5동
중랑구,11260000098,동서어린이집,가정,폐지,2230,"서울특별시 중랑구 겸재로 92 ,102호(면목동,동서그랜드맨션)",02-435-2824,,,2,100,0,0,0,20,0,37.5859818,127.0778907,미운영,1996/12/16,,,2017/02/13,2022/10/26,일반,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목5동
중랑구,11260000089,새보화어린이집,민간,폐지,2226,서울특별시 중랑구 사가정로39길 33 (면목동),02-438-9137,02-492-3440,,8,158,2,9,0,56,0,37.58270036,127.0835787,운영,1994/07/29,,,2017/08/17,2022/10/26,야간연장,5,3,2,2,1,1,2,4,0,20,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목5동
중랑구,11260000109,하나린어린이집,민간,정상,2216,서울특별시 중랑구 겸재로24길 41 (면목동),02-492-6440,02-492-6268,,3,153,1,12,8,65,27,37.5851328154635,127.082105893148,미운영,1994/06/02,,,,2022/10/26,야간연장,2,1,1,0,0,0,2,1,0,7,6,4,7,0,0,0,5,5,0,27,50,0,50,0,0,true,6,0,거짓,0,0,0,1,0,8,2022/10/26 22:02:35,면목5동
중랑구,11260000075,또또어린이집,국공립,정상,2225,서울특별시 중랑구 동일로 584 (면목동),02-434-8998,02-434-2043,,7,243,2,14,18,91,83,37.58266754,127.0813271,미운영,1984/02/22,,,,2022/10/26,"야간연장,시간제보육",2,3,2,1,1,1,0,0,0,10,6,10,14,15,20,18,0,0,0,83,47,7,33,0,13,true,15,0,거짓,0,0,0,2,0,18,2022/10/26 22:02:35,면목5동
중랑구,11260000465,수자인어린이집,국공립,정상,2260,서울특별시 중랑구 사가정로72길 26 한양수자인사가정파크 단지내 (면목동),02-432-8366,02-432-8365,,3,66,0,8,9,23,23,37.5799162665608,127.093919325028,미운영,2020/03/01,,,,2022/10/26,야간연장,1,2,2,0,0,0,0,0,0,5,3,10,10,0,0,0,0,0,0,23,100,0,0,0,0,true,7,0,거짓,0,0,0,1,0,9,2022/10/26 22:02:35,면목7동
중랑구,11260000461,꿈터어린이집,국공립,정상,2241,서울특별시 중랑구 사가정로42길 90 두산아파트 관리동(면목동),02-435-3382,02-435-3382,,3,100,0,8,13,30,28,37.5779435198877,127.081192339365,미운영,2019/10/01,,,,2022/10/26,야간연장,3,2,2,0,0,0,0,0,0,7,6,10,12,0,0,0,0,0,0,28,70,20,10,0,0,true,10,0,거짓,0,0,0,1,0,13,2022/10/26 22:02:35,면목7동
중랑구,11260000377,라라어린이집,가정,정상,2240,"서울특별시 중랑구 면목로35길 63 401동 102호(면목동, 면목두산아파트)",02-433-3723,,cafe.daum.net/rarakids,3,65,0,4,1,19,0,37.57758247,127.0806854,미운영,2010/03/17,,,,2022/10/26,일반,1,2,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,true,0,0,거짓,0,0,0,0,0,1,2022/10/26 22:02:35,면목7동
중랑구,11260000267,파스카어린이집,민간,폐지,2241,서울특별시 중랑구 면목로27나길 47 (면목동),02-433-6563,02-433-6563,,6,190,0,5,0,45,0,37.57689694,127.0824429,미운영,2008/02/25,,,2015/09/02,2022/10/26,일반,0,1,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000241,이삭어울림어린이집,가정,폐지,2258,"서울특별시 중랑구 용마산로 290 101동 102호(면목동, 용마금호아파트)",02-493-6350,,,3,45,1,0,0,14,0,37.57750755,127.0913747,미운영,2007/01/03,,,2016/07/01,2022/10/26,일반,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000246,새롬어린이집,국공립,정상,2249,서울특별시 중랑구 면목로42길 22 (면목동),02-494-7612,02-493-7612,,4,120,1,8,14,43,41,37.57950957,127.0891404,미운영,2006/11/10,,,,2022/10/26,야간연장,3,2,2,1,0,0,0,0,0,8,8,10,14,9,0,0,0,0,0,41,42,17,17,0,25,true,12,0,거짓,0,0,0,1,0,14,2022/10/26 22:02:35,면목7동
중랑구,11260000103,빛과소금어린이집,가정,재개,2252,서울특별시 중랑구 면목로36길 15 (면목동),02-491-5600,,,3,32,0,3,6,12,11,37.57769746,127.0866775,미운영,2006/06/29,,,,2022/10/26,일반,1,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,8,0,0,11,80,20,0,0,0,true,4,0,거짓,0,0,0,0,0,6,2022/10/26 22:02:35,면목7동
중랑구,11260000174,꿈동이어린이집,가정,폐지,2241,"서울특별시 중랑구 사가정로42길 90 ,501동 101호(면목동, 면목두산아파트)",02-435-1253,02-435-3383,,3,60,0,0,0,13,0,37.57758247,127.0806854,미운영,2006/03/21,,,2014/07/14,2022/10/26,일반,3,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000222,꿈터어린이집,민간,폐지,2241,서울특별시 중랑구 사가정로42길 90 두산아파트 관리동 (면목동),02-435-3382,02-435-3382,,5,149,0,6,0,28,0,37.57758247,127.0806854,미운영,2005/01/24,,,2019/10/01,2022/10/26,일반,5,2,1,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000139,피터팬키즈클럽어린이집,가정,폐지,2258,"서울특별시 중랑구 용마산로 252 101동 106호(면목동, 현대아파트)",02-492-6086,02-493-6086,piterpen6086@hanmail.net,3,75,0,4,0,19,0,37.57596969,127.0896488,미운영,2004/06/01,,,2022/03/29,2022/10/26,일반,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000218,우리사랑어린이집,민간,폐지,2250,서울특별시 중랑구 용마산로 297-3,02-436-3227,02-436-3227,http//ourisarang.ukid.kr,4,162,1,7,0,39,0,37.57913901,127.0913323,운영,2003/11/05,,,2019/04/29,2022/10/26,일반,0,1,2,0,0,0,4,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000239,단비어린이집,민간,정상,2237,서울특별시 중랑구 면목로37길 57 두산3차아파트 301동 1층 (면목동),02-2209-1475,02-432-1675,,10,252,1,16,23,111,111,37.57975111,127.0829808,운영,2002/12/04,,,,2022/10/26,일반,2,2,4,2,0,1,0,1,0,12,6,10,28,26,0,21,0,20,0,111,35,18,29,18,0,true,17,0,거짓,1,0,0,1,0,23,2022/10/26 22:02:35,면목7동
중랑구,11260000214,금빛어린이집,민간,정상,2250,서울특별시 중랑구 용마산로53길 26 (면목동),02-433-1212,02-433-1210,,7,156,3,16,12,56,56,37.5783159808762,127.089434281114,운영,1999/12/27,,,,2022/10/26,야간연장,0,1,2,0,0,0,1,2,0,6,0,5,13,0,0,0,5,33,0,56,13,75,13,0,0,true,8,0,거짓,0,0,0,1,0,12,2022/10/26 22:02:35,면목7동
중랑구,11260000105,개미어린이집,민간,폐지,2252,서울특별시 중랑구 면목로 270 (면목동),02-434-4540,,,4,86,0,4,0,39,0,37.57689679,127.0860238,미운영,1999/12/08,,,2021/08/01,2022/10/26,일반,0,0,1,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000140,은혜삐아제어린이집,민간,정상,2240,서울특별시 중랑구 답십리로81길 130 (면목동),02-435-5956,02-433-5478,,8,199,1,13,13,87,54,37.57693449,127.0853079,운영,1996/04/27,,,,2022/10/26,야간연장,2,3,5,4,2,1,1,2,0,20,3,10,14,7,0,0,0,20,0,54,33,11,33,0,22,true,9,0,거짓,0,0,0,1,0,13,2022/10/26 22:02:35,면목7동
중랑구,11260000066,천사어린이집,국공립,정상,2250,서울특별시 중랑구 사가정로64길 10-4 (면목동),02-2207-8004,02-493-8004,dbangel96@hanmail.net,6,241,3,16,20,99,82,37.5798689,127.0918057,미운영,1995/12/30,,,,2022/10/26,"장애아통합,야간연장",2,2,2,1,1,1,0,0,3,12,6,10,14,15,17,14,0,0,6,82,12,12,24,24,29,true,17,0,거짓,0,0,0,2,0,20,2022/10/26 22:02:35,면목7동
중랑구,11260000128,금빛어린이집,민간,폐지,2250,서울특별시 중랑구 용마산로51길 34 (면목동),02-433-1212,02-433-1210,,5,82,0,6,0,29,0,37.57967311,127.0899004,미운영,1992/11/13,,,2020/04/21,2022/10/26,일반,4,3,3,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,면목7동
중랑구,11260000215,요한어린이집,민간,정상,2237,서울특별시 중랑구 면목로37길 37 (면목동),02-439-8696,02-493-8696,http://www.yohankid.com,6,303,1,10,15,70,66,37.57948182,127.0843891,운영,1989/01/02,,,,2022/10/26,일반,0,1,3,1,1,1,1,0,0,8,0,5,14,14,15,13,5,0,0,66,46,46,0,9,0,true,11,0,거짓,0,0,0,1,1,15,2022/10/26 22:02:35,면목7동
중랑구,11260000459,대상어린이집,직장,폐지,2154,서울특별시 중랑구 면목로 470 대상빌딩 내 1층(상봉동),02-6406-9911,02-6406-9915,,4,212,1,18,0,60,0,37.5935987147689,127.086893544959,미운영,2019/08/20,,,2021/12/01,2022/10/26,일반,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,상봉2동
중랑구,11260000395,비전어린이집,가정,폐지,2153,서울특별시 중랑구 봉우재로33길 22-10 (상봉동),02-435-1938,,,3,43,0,0,0,13,0,37.59394065,127.0840195,운영,2011/01/14,,,2015/06/01,2022/10/26,야간연장,2,1,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,상봉2동
중랑구,11260000227,늘푸른세상어린이집,민간,폐지,2121,서울특별시 중랑구 중랑천로10길 87-3,02-436-2234,02-2208-2224,,4,121,1,0,0,45,0,37.592923,127.0777236,운영,2006/07/14,,,2016/08/31,2022/10/26,일반,0,1,1,1,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,상봉2동
중랑구,11260000064,상봉사임당어린이집,가정,폐지,2139,서울특별시 중랑구 면목로85길 54-5,02-432-3060,,,3,65,0,0,0,16,0,37.59308102,127.083551,미운영,2004/02/26,,,2015/10/02,2022/10/26,일반,1,1,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,상봉2동
중랑구,11260000015,새싹어린이집,국공립,정상,2136,서울특별시 중랑구 동일로118길 9 (상봉동),02-496-0866,02-438-4990,,6,250,1,14,9,69,37,37.59465252,127.0808967,미운영,2000/02/21,,,,2022/10/26,"야간연장,휴일보육",0,2,2,2,1,1,1,1,0,10,0,9,12,7,0,0,0,9,0,37,43,14,43,0,0,true,7,0,거짓,0,0,0,1,0,9,2022/10/26 22:02:35,상봉2동
중랑구,11260000193,샛별어린이집,가정,폐지,2138,서울특별시 중랑구 봉우재로 115,02-2209-0326,,싸이월드-미니홈피sys7249@naver.com,3,115,0,3,0,20,0,37.59272129,127.0857296,미운영,1999/08/10,,,2018/10/12,2022/10/26,일반,1,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,상봉2동
중랑구,11260000182,늘푸른어린이집,민간,폐지,2121,서울특별시 중랑구 중랑천로10길 87 (상봉동),02-2207-7806,02-2207-0208,,4,218,1,8,0,51,0,37.59280897,127.0777748,미운영,1997/03/07,,,2021/12/01,2022/10/26,일반,0,3,3,0,0,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,상봉2동
중랑구,11260000159,상봉삼성어린이집,법인?단체등,정상,2154,서울특별시 중랑구 면목로88길 9 (상봉동),02-434-0191,02-434-0590,,6,363,2,25,26,151,120,37.59412144,127.0868856,미운영,1996/12/18,,,,2022/10/26,일반,0,2,3,2,2,2,0,0,0,11,0,10,21,28,31,30,0,0,0,120,71,0,18,0,12,true,17,0,거짓,1,1,0,2,1,26,2022/10/26 22:02:35,상봉2동
중랑구,11260000091,참예은어린이집,민간,정상,2137,서울특별시 중랑구 동일로116길 47 (상봉동),02-435-0434,02-438-4422,,5,188,3,14,16,70,55,37.5947048122337,127.083594096334,운영,1996/11/29,,,,2022/10/26,일반,1,3,3,1,0,0,2,2,0,12,3,10,14,13,0,0,8,7,0,55,75,8,8,0,8,true,12,0,거짓,0,0,0,1,0,16,2022/10/26 22:02:35,상봉2동
중랑구,11260000116,점프어린이집,민간,정상,2139,서울특별시 중랑구 동일로112길 21 (상봉동),02-495-8787,02-965-5017,http://.cafe.daum.net/024958787,7,201,1,8,13,46,36,37.59304343,127.082076,운영,1995/12/21,,,,2022/10/26,야간연장,3,3,2,0,0,0,6,1,0,15,3,10,14,0,0,0,9,0,0,36,50,20,30,0,0,true,10,0,거짓,0,0,0,0,0,13,2022/10/26 22:02:35,상봉2동
중랑구,11260000381,새봄어린이집,민간,정상,2113,서울특별시 중랑구 중랑천로20길 27-4 (중화동),02-496-5209,,,5,130,0,11,13,49,45,37.59719023,127.0731118,미운영,2010/03/31,,,,2022/10/26,일반,4,2,2,1,0,0,0,0,0,9,12,10,14,8,0,0,0,0,0,44,70,0,30,0,0,true,10,0,거짓,0,0,0,1,0,13,2022/10/26 22:02:35,중화2동
중랑구,11260000378,임마누엘어린이집,가정,폐지,2102,서울특별시 중랑구 봉화산로16길 16 (중화동),02-491-5731,02-2208-5731,,3,78,0,0,0,18,0,37.60069522,127.0786287,미운영,2010/03/17,,,2013/11/18,2022/10/26,일반,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000278,벧엘어린이집,가정,폐지,2104,서울특별시 중랑구 중랑역로21길 5,02-435-2281,070-8159-5731,,3,63,0,0,0,20,0,37.59877412,127.077118,운영,2008/11/17,,,2015/03/20,2022/10/26,일반,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000277,아가사랑어린이집,가정,폐지,2100,서울특별시 중랑구 봉화산로2길 30 1층 (중화동),02-433-4485,,lhc4485@hanmail.net,3,68,0,4,0,15,0,37.60136441,127.0750214,미운영,2008/11/11,,,2019/02/28,2022/10/26,일반,5,3,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000228,엘로힘어린이집,가정,폐지,2015,서울특별시 중랑구 봉화산로3길 53,02-437-5731,02-948-1374,,4,53,0,5,0,18,0,37.60398972,127.0754419,미운영,2006/09/11,,,2020/11/30,2022/10/26,일반,1,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000010,세모네모재능어린이집,민간,정상,2102,서울특별시 중랑구 중랑역로 72-8 (중화동),02-432-6167,02-432-6167,http://iseoul.seoul.go.kr/homepage/main.do?stCode=11260000010,7,279,2,8,19,98,83,37.6001453,127.0785925,운영,2006/04/08,,,,2022/10/26,일반,0,2,2,3,2,1,1,0,0,11,0,10,15,16,17,20,5,0,0,83,50,29,7,7,7,true,14,0,거짓,0,0,0,2,0,19,2022/10/26 22:02:35,중화2동
중랑구,11260000167,피카소어린이집,민간,폐지,2103,서울특별시 중랑구 동일로123길 42-7,02-494-9049,02-494-9049,picasso.ukid.kr,6,70,1,6,0,36,0,37.59824091,127.0777213,운영,2004/03/13,,,2022/05/31,2022/10/26,일반,0,0,1,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000049,꿈초롱어린이집,가정,폐지,2116,"서울특별시 중랑구 중랑천로14길 34 202동 102호(중화동,동양엔파트2차)",02-493-8996,02-493-8996,,3,53,0,4,0,20,0,37.5941911064286,127.074379835529,미운영,2002/05/24,,,2022/07/31,2022/10/26,야간연장,1,1,1,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000138,예솔어린이집,가정,폐지,131880,서울특별시 중랑구 동일로123길 67 (3층) (중화동),02-435-0178,,,3,68,0,3,0,17,0,37.59811936,127.0766957,미운영,1999/06/24,,,2022/03/16,2022/10/26,일반,2,2,1,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000048,초롱어린이집,국공립,정상,2110,서울특별시 중랑구 중랑역로3길 28 (중화동),02-436-9439,02-491-6265,,5,209,1,11,17,76,71,37.59502196,127.0747863,미운영,1990/10/15,,,,2022/10/26,"장애아통합,야간연장",0,2,2,1,1,1,0,1,2,10,0,10,14,15,0,14,0,13,5,71,15,0,23,31,31,true,13,0,거짓,0,0,0,1,0,17,2022/10/26 22:02:35,중화2동
중랑구,11260000131,파랑새어린이집,가정,폐지,2103,서울특별시 중랑구 동일로123길 38-9 2층,02-492-0824,,,4,54,0,4,0,20,0,37.59823897,127.0780486,미운영,1990/09/20,,,2020/03/31,2022/10/26,일반,0,1,1,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,중화2동
중랑구,11260000040,한내들어린이집,국공립,정상,2015,서울특별시 중랑구 동일로139라길 24 (중화동),02-434-2666,02-495-8710,http://hndkids.ukid.kr,8,663,1,19,15,82,53,37.60416996,127.0749867,미운영,1990/07/25,,,,2022/10/26,"야간연장,시간제보육",0,2,2,1,0,0,0,1,0,6,0,10,14,10,0,0,0,19,0,53,9,46,9,18,18,true,11,0,거짓,0,0,0,1,0,15,2022/10/26 22:02:35,중화2동
중랑구,11260000013,세화어린이집,국공립,정상,2105,서울특별시 중랑구 동일로123길 125 (중화동),02-492-4789,02-494-2676,,6,320,1,8,16,92,60,37.5996574,127.0742759,미운영,1984/05/14,,,,2022/10/26,야간연장,3,3,2,1,0,0,0,1,0,10,9,14,14,7,0,0,0,16,0,60,21,36,14,7,21,true,14,0,거짓,0,0,0,1,0,16,2022/10/26 22:02:35,중화2동
중랑구,11260000464,우리들어린이집,국공립,정상,2034,서울특별시 중랑구 공릉로4길 18-13 (묵동),02-973-0577,02-973-0570,,6,284,2,21,10,60,42,37.6126262859493,127.079194184194,미운영,2019/12/01,,,,2022/10/26,야간연장,1,2,2,1,0,0,1,1,0,8,2,5,12,11,0,0,3,9,0,42,63,0,38,0,0,true,8,0,거짓,0,0,0,1,0,10,2022/10/26 22:02:35,묵1동
중랑구,11260000456,이수어린이집,국공립,정상,2020,"서울특별시 중랑구 공릉로18길 59 105동107호(묵동,브라운스톤태릉아파트)",02-949-8915,02-6213-3562,http://cafe.naver.com/ilove724,4,84,0,5,8,20,18,37.6188482076666,127.081621915786,미운영,2019/03/01,,,,2022/10/26,야간연장,2,2,2,0,0,0,4,0,0,10,5,7,6,0,0,0,0,0,0,18,43,0,57,0,0,true,6,0,거짓,0,0,0,1,0,8,2022/10/26 22:02:35,묵1동
중랑구,11260000446,사이좋은 어린이집,가정,정상,2030,"서울특별시 중랑구 숙선옹주로 45 112동 102호(묵동,e-편한세상화랑대)",02-3421-1007,02-3421-1004,,3,54,1,4,2,20,1,37.6157084078,127.0827103544,미운영,2018/02/20,,,,2022/10/26,일반,2,2,1,0,0,0,8,0,0,13,0,0,0,0,0,0,1,0,0,1,0,50,50,0,0,true,1,0,거짓,0,0,0,0,0,2,2022/10/26 22:02:35,묵1동
중랑구,11260000443,화랑어린이집,국공립,정상,2030,"서울특별시 중랑구 숙선옹주로 45 108동(묵동, e편한세상 화랑대)",02-979-7802,02-979-7803,,3,108,0,13,15,40,38,37.6157084078,127.0827103544,미운영,2017/07/12,,,,2022/10/26,"장애아통합,야간연장",0,2,2,1,0,0,0,0,2,7,0,9,14,12,0,0,0,0,3,38,33,25,25,17,0,true,12,0,거짓,0,0,0,1,0,15,2022/10/26 22:02:36,묵1동
중랑구,11260000436,우리들어린이집,민간,폐지,2034,서울특별시 중랑구 공릉로4길 18-13,02-973-0577,02-973-0570,,6,284,2,16,0,80,0,37.6126294382673,127.079195886436,미운영,2016/07/26,,,2019/12/02,2022/10/26,일반,1,3,3,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,묵1동
중랑구,11260000424,리본어린이집,국공립,정상,2021,"서울특별시 중랑구 신내로 277 101동 1층 (묵동,묵동리본타워)",02-975-9477,,,2,84,0,4,7,19,8,37.6179262065709,127.082978750315,미운영,2013/08/01,,,,2022/10/26,야간연장,1,0,1,0,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,8,50,17,0,0,33,true,5,0,거짓,0,0,0,1,0,7,2022/10/26 22:02:35,묵1동
중랑구,11260000417,미소어린이집,가정,폐지,2020,"서울특별시 중랑구 공릉로18길 59 ,106동102호(묵동,브라운스톤태릉아파트)",070-4790-2388,,,4,84,0,5,0,20,0,37.6187072551725,127.083479375701,미운영,2012/10/25,,,2018/07/24,2022/10/26,일반,1,1,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,묵1동
중랑구,11260000416,금호어린이집,가정,정상,2036,"서울특별시 중랑구 공릉로2길 39 ,102동106호(묵동,금호어울림아파트)",02-6012-7579,,http://cafe.naver.com/kumhokids,3,84,0,4,8,19,19,37.6128971918067,127.079933382153,미운영,2012/07/09,,,,2022/10/26,일반,2,3,2,0,0,0,2,0,0,9,6,5,8,0,0,0,0,0,0,19,14,29,43,0,14,true,6,0,거짓,0,0,0,0,0,8,2022/10/26 22:02:35,묵1동
중랑구,11260000405,예그린어린이집,가정,정상,2018,"서울특별시 중랑구 공릉로13길 30 102동 104호(묵동, 묵동신도아파트)",02-6215-0084,,,4,79,0,4,7,20,17,37.6171833917144,127.078207179531,미운영,2012/04/23,,,,2022/10/26,"일반,시간제보육",2,2,0,0,0,0,1,0,0,5,3,9,0,0,0,0,5,0,0,17,50,17,0,17,17,true,5,0,거짓,0,0,0,0,0,7,2022/10/26 22:02:35,묵1동
중랑구,11260000396,작은숲어린이집,가정,정상,2029,"서울특별시 중랑구 숙선옹주로 91 408동 101호(묵동, 신내아파트)",02-3422-4291,,qntksehdwn@hanmail.net,3,54,0,3,4,12,11,37.61631732,127.0847554,미운영,2011/01/25,,,,2022/10/26,일반,2,1,0,0,0,0,7,0,0,10,0,0,0,0,0,0,11,0,0,11,50,0,25,0,25,true,3,0,거짓,0,0,0,0,0,4,2022/10/26 22:02:35,묵1동
